tourpurp,isInbound,interval,trip,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40
6,1,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00052,0.001,0.99848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,17,2,0,0,0,0,0,0,0,0,0,0,0,0.019,0.066,0.11,0.17,0.48,0.155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,17,3,0,0,0,0,0,0,0,0,0,0,0,0.0095,0.0082,0.034,0.29,0.44,0.2183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,17,4,0,0,0,0,0,0,0,0,0,0,0,0.013,0.019,0.039,0.14,0.59,0.199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00052,0.001,0.99848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0.049,0.1,0.23,0.48,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0095,0.11,0.034,0.23,0.36,0.2565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0.022,0.0052,0.053,0.29,0.43,0.1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00052,0.001,0.99848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0044,0.053,0.19,0.088,0.47,0.1946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0079,0.014,0.1,0.27,0.39,0.2181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014,0.018,0.11,0.3,0.34,0.218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00052,0.0052,0.99428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034,0.058,0.081,0.22,0.41,0.197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016,0.011,0.14,0.23,0.42,0.183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014,0.036,0.12,0.11,0.46,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00052,0.0019,0.99758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0069,0.052,0.098,0.15,0.45,0.2431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0059,0.014,0.17,0.16,0.48,0.1701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078,0.047,0.017,0.065,0.53,0.263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00052,0.0015,0.99798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0.018,0.16,0.26,0.36,0.177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0095,0.019,0.049,0.14,0.49,0.2925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,22,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014,0.041,0.055,0.19,0.44,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00052,0.00071,0.99877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0042,0.028,0.049,0.24,0.5,0.1788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043,0.005,0.055,0.042,0.54,0.315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,23,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053,0.013,0.032,0.11,0.55,0.242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00052,0.001,0.99848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.073,0.17,0.17,0.49,0.095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0095,0.078,0.047,0.21,0.56,0.0955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013,0.018,0.052,0.12,0.44,0.357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00052,0.001,0.99848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033,0.037,0.13,0.11,0.47,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039,0.0053,0.042,0.24,0.44,0.2337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046,0.082,0.12,0.084,0.51,0.158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00052,0.0014,0.99808,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034,0.084,0.073,0.23,0.41,0.169,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016,0.021,0.06,0.097,0.63,0.176,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,26,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012,0.11,0.023,0.22,0.48,0.155,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00052,0.0017,0.99778,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026,0.03,0.09,0.16,0.52,0.174,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0095,0.029,0.11,0.1,0.54,0.2115,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,27,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014,0.041,0.12,0.11,0.68,0.035,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00052,0.0023,0.99718,0,0,0,0,0,0,0,0,0,0,0,0
6,1,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024,0.056,0.096,0.33,0.39,0.104,0,0,0,0,0,0,0,0,0,0,0,0
6,1,28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0095,0.045,0.17,0.28,0.39,0.1055,0,0,0,0,0,0,0,0,0,0,0,0
6,1,28,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016,0.031,0.11,0.22,0.45,0.173,0,0,0,0,0,0,0,0,0,0,0,0
6,1,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00052,0.001,0.99848,0,0,0,0,0,0,0,0,0,0,0
6,1,29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036,0.17,0.1,0.13,0.44,0.124,0,0,0,0,0,0,0,0,0,0,0
6,1,29,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0092,0.022,0.22,0.017,0.47,0.2618,0,0,0,0,0,0,0,0,0,0,0
6,1,29,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017,0.16,0.069,0.19,0.33,0.234,0,0,0,0,0,0,0,0,0,0,0
6,1,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00052,0.001,0.99848,0,0,0,0,0,0,0,0,0,0
6,1,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095,0.012,0.086,0.36,0.33,0.117,0,0,0,0,0,0,0,0,0,0
6,1,30,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014,0.039,0.077,0.16,0.52,0.19,0,0,0,0,0,0,0,0,0,0
6,1,30,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.038,0.065,0.24,0.4,0.237,0,0,0,0,0,0,0,0,0,0
6,1,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00052,0.0048,0.99468,0,0,0,0,0,0,0,0,0
6,1,31,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064,0.26,0.34,0.17,0.13,0.036,0,0,0,0,0,0,0,0,0
6,1,31,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016,0.075,0.085,0.13,0.36,0.334,0,0,0,0,0,0,0,0,0
6,1,31,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.039,0.066,0.2,0.44,0.235,0,0,0,0,0,0,0,0,0
6,1,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00052,0.001,0.99848,0,0,0,0,0,0,0,0
6,1,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,0.018,0.099,0.48,0.26,0.125,0,0,0,0,0,0,0,0
6,1,32,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015,0.037,0.073,0.3,0.34,0.235,0,0,0,0,0,0,0,0
6,1,32,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.041,0.091,0.16,0.45,0.238,0,0,0,0,0,0,0,0
6,1,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00052,0.001,0.99848,0,0,0,0,0,0,0
6,1,33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044,0.035,0.13,0.081,0.28,0.43,0,0,0,0,0,0,0
6,1,33,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,0.07,0.078,0.13,0.46,0.244,0,0,0,0,0,0,0
6,1,33,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.039,0.065,0.2,0.44,0.236,0,0,0,0,0,0,0
6,1,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00052,0.001,0.99848,0,0,0,0,0,0
6,1,34,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,0.037,0.092,0.57,0.19,0.093,0,0,0,0,0,0
6,1,34,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.029,0.061,0.16,0.48,0.25,0,0,0,0,0,0
6,1,34,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021,0.041,0.068,0.16,0.47,0.24,0,0,0,0,0,0
6,1,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00052,0.001,0.99848,0,0,0,0,0
6,1,35,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.04,0.082,0.12,0.44,0.298,0,0,0,0,0
6,1,35,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019,0.027,0.068,0.25,0.4,0.236,0,0,0,0,0
6,1,35,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021,0.042,0.069,0.17,0.46,0.238,0,0,0,0,0
6,1,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00052,0.001,0.99848,0,0,0,0
6,1,36,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0.038,0.078,0.2,0.33,0.234,0,0,0,0
6,1,36,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022,0.028,0.087,0.16,0.44,0.263,0,0,0,0
6,1,36,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021,0.041,0.068,0.16,0.47,0.24,0,0,0,0
6,1,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000021,0.00052,0.0011,0.998359,0,0,0
6,1,37,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.065,0.078,0.16,0.32,0.357,0,0,0
6,1,37,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,0.025,0.059,0.16,0.41,0.328,0,0,0
6,1,37,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021,0.042,0.069,0.17,0.46,0.238,0,0,0
6,1,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000076,0.00053,0.0015,0.997894,0,0
6,1,38,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022,0.041,0.08,0.16,0.45,0.247,0,0
6,1,38,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022,0.029,0.064,0.16,0.45,0.275,0,0
6,1,38,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021,0.042,0.069,0.17,0.46,0.238,0,0
6,1,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000035,0.046,0.25,0.703965,0
6,1,39,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021,0.04,0.077,0.22,0.39,0.252,0
6,1,39,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022,0.028,0.063,0.16,0.44,0.287,0
6,1,39,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021,0.042,0.069,0.17,0.46,0.238,0
6,1,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000021,0.00052,0.0011,0.998359
6,1,40,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0.067,0.038,0.03,0.022,0.713
6,1,40,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061,0.026,0.06,0.15,0.42,0.283
6,1,40,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021,0.042,0.069,0.17,0.46,0.238
7,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,2,1,0.04,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,2,2,0.57,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,2,3,0.71,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,2,4,0.72,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,3,1,0.0002,0.038,0.9618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,3,2,0.15,0.49,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,3,3,0.16,0.59,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,3,4,0.16,0.6,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,4,1,0.00034,0.00021,0.04,0.95945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,4,2,0.061,0.14,0.46,0.339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,4,3,0.025,0.15,0.58,0.245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,4,4,0.003,0.16,0.6,0.237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,5,1,0,0.00027,0.00017,0.033,0.96656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,5,2,0.024,0.059,0.14,0.46,0.317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,5,3,0.013,0.025,0.15,0.57,0.242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,5,4,0,0.003,0.16,0.6,0.237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,6,1,0,0,0.00013,0.000084,0.017,0.982786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,6,2,0.045,0.023,0.056,0.13,0.44,0.306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,6,3,0.0046,0.013,0.024,0.15,0.57,0.2384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,6,4,0.19,0,0.0025,0.13,0.49,0.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,7,1,0,0,0,0.00013,0.000084,0.017,0.982786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,7,2,0,0.046,0.023,0.057,0.13,0.43,0.314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,7,3,0,0.0046,0.013,0.024,0.15,0.57,0.2384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,7,4,0,0.19,0,0.0025,0.13,0.49,0.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,8,1,0,0,0,0,0,0,0.00081,0.99919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,8,2,0,0,0.044,0.022,0.056,0.13,0.42,0.328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,8,3,0,0,0.0043,0.012,0.024,0.15,0.56,0.2497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,8,4,0,0,0.19,0,0.0025,0.13,0.49,0.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,9,1,0,0,0,0,0,0,0,0.032,0.968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,9,2,0,0,0,0.043,0.022,0.055,0.13,0.46,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,9,3,0,0,0,0.0046,0.013,0.024,0.15,0.57,0.2384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,9,4,0,0,0,0.16,0,0.0021,0.14,0.47,0.2279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,10,1,0,0,0,0,0,0,0,0,0.00081,0.99919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,10,2,0,0,0,0,0.043,0.021,0.058,0.095,0.31,0.473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,10,3,0,0,0,0,0.0039,0.011,0.022,0.15,0.57,0.2431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,10,4,0,0,0,0,0.17,0,0.0022,0.13,0.48,0.2178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,11,1,0,0,0,0,0,0,0,0,0,0.00081,0.99919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,11,2,0,0,0,0,0,0.042,0.02,0.058,0.15,0.26,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,11,3,0,0,0,0,0,0.0021,0.0075,0.018,0.28,0.48,0.2124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,11,4,0,0,0,0,0,0.16,0,0.0021,0.13,0.5,0.2079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
